Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid,E6-Tiller PM10 µg/m³ Day,Dekning,E6-Tiller PM2.5 µg/m³ Day,Dekning,Elgeseter PM10 µg/m³ Day,Dekning,Elgeseter PM2.5 µg/m³ Day,Dekning,Elgeseter mobil PM10 µg/m³ Day,Dekning,Elgeseter mobil PM2.5 µg/m³ Day,Dekning,Omkjøringsvegen PM10 µg/m³ Day,Dekning,Omkjøringsvegen PM2.5 µg/m³ Day,Dekning,Torvet PM10 µg/m³ Day,Dekning,Torvet PM2.5 µg/m³ Day,Dekning,Åsveien skole PM10 µg/m³ Day,Dekning,Åsveien skole PM2.5 µg/m³ Day,Dekning,Bakke kirke PM10 µg/m³ Day,Dekning,Bakke kirke PM2.5 µg/m³ Day,Dekning
22.02.2019 00:00,10.174412284,100,5.8539060694,100,10.4612091965,100,8.2016614257,100,,,,,11.8,100,7.4708333333,100,10.5,100,7.2625,100,,,,,8.0069288833,100,6.7849132111,100
23.02.2019 00:00,20.0959332743,100,10.7506133222,100,14.6474633431,100,11.9311107639,100,,,,,14.475,100,12.6291666667,100,12.8125,100,11.1,100,,,,,13.8856644861,100,11.8770950083,100
24.02.2019 00:00,15.2556784729,100,7.2155829028,100,14.6369804847,100,8.4197173097,100,,,,,18.0833333333,100,18.1541666667,100,15.2,100,11.7833333333,100,,,,,12.8778730264,100,5.9497695097,100
25.02.2019 00:00,22.1649516924,100,5.7443760097,100,14.1932874333,100,5.6839521181,100,,,,,27.075,100,19.3541666667,100,15.2458333333,100,8.8333333333,100,,,,,12.2470686597,100,3.8092779264,100
26.02.2019 00:00,36.4969522014,100,8.872866084,100,15.4180978111,100,7.2070250958,100,,,,,31.0083333333,100,23.65,100,16.9333333333,100,9.8083333333,100,,,,,15.2583508125,100,6.3915173569,100
27.02.2019 00:00,20.4150512132,100,5.6378439417,100,16.6714995097,100,5.4539087722,100,,,,,24.9541666667,100,,67,12.3666666667,100,8.2958333333,100,,,,,12.1024146305,100,3.7669343375,100
28.02.2019 00:00,5.8981727771,100,2.3533497889,100,4.6624444297,96,2.4663460891,96,,,,,9.2833333333,100,,71,3.0708333333,100,2.5333333333,100,,,,,4.7975119847,100,2.4987837819,100
01.03.2019 00:00,5.3972499708,100,1.5645124236,100,3.6138076938,100,1.5191389465,100,,,,,8.8416666667,100,4.325,100,2.9333333333,100,2.5,100,,,,,3.0222584217,96,1.1678370348,96
02.03.2019 00:00,3.784593091,100,2.0256779125,100,3.0046526438,100,2.3624001958,100,,,,,5.1583333333,100,31.875,100,2.6916666667,100,2.5583333333,100,,,,,2.3371467667,100,1.6657152681,100
03.03.2019 00:00,3.1522754167,100,1.5861254521,100,3.2083885854,100,2.4189682063,100,,,,,4.1666666667,100,14.1125,100,2.1166666667,100,1.9791666667,100,,,,,6.84967705,100,5.7427361167,100
04.03.2019 00:00,6.971742132,100,2.0842722945,100,6.8208273958,100,2.7532269479,100,,,,,15.3375,100,10.95,100,6.6333333333,100,2.9458333333,100,,,,,11.1391018583,100,3.0718943333,100
05.03.2019 00:00,19.7299007739,96,3.6397241181,96,18.5745917188,100,6.2562077896,100,,,,,22.0875,100,24.5625,100,18.5125,100,5.2291666667,100,,,,,17.3924564972,100,4.8961180333,100
06.03.2019 00:00,24.9059477438,100,6.7211299757,100,22.5175191938,100,8.9269445896,100,,,,,33.9166666667,100,30.825,100,27.9458333333,100,10.225,100,,,,,19.6077235153,100,8.4151335417,100
07.03.2019 00:00,7.5023851146,100,3.8773325465,100,8.1478633945,100,4.3940765215,100,,,,,7.4485208333,83,,33,9.5166666667,100,6.4791666667,100,,,,,7.7440786111,100,2.8046599361,100
08.03.2019 00:00,10.6801186146,100,2.3291379028,100,6.441778309,100,2.1102440368,100,,,,,15.2973587963,100,,58,3.3458333333,100,2.4458333333,100,,,,,2.5642703394,92,0.0137770939,92
09.03.2019 00:00,8.9897193681,100,2.9945221521,100,5.4457637472,100,2.2600073986,100,,,,,11.1536053241,100,8.8691319444,100,4.525,100,3.1125,100,,,,,5.1241841425,100,2.7156711663,100
10.03.2019 00:00,11.6751772514,100,5.6706279639,100,6.443365625,100,5.1085832583,100,,,,,9.3704849537,100,9.7906238426,100,6.4125,100,5.875,100,,,,,7.0391705396,100,5.7061433521,100
11.03.2019 00:00,12.3075157793,100,4.4377729956,100,5.4346849563,100,3.8411721397,100,,,,,17.5947222222,92,20.8325416667,92,6.5458333333,100,5.4291666667,100,,,,,,21,,21
12.03.2019 00:00,8.0697986611,100,1.2457971576,100,7.2748593452,100,3.2644792632,100,,,,,7.1082534722,100,18.7461514686,96,8.575,100,3.475,100,,,,,,0,,0
13.03.2019 00:00,5.9881666958,100,3.2337513208,100,6.1061653327,100,3.7235114493,100,,,,,8.7727928241,100,10.3806748073,100,5.4541666667,100,3.3583333333,100,,,,,,0,,0
14.03.2019 00:00,15.2255441215,100,6.7007617854,100,7.7052835382,100,5.3577029889,100,,,,,14.2542430556,100,10.987306713,100,7.9833333333,100,5.0708333333,100,,,,,,0,,0
15.03.2019 00:00,18.1474440028,100,3.7106596292,100,8.1629419965,100,2.4181817028,100,,,,,,63,,63,10.125,100,3.8,100,,,,,,0,,0
16.03.2019 00:00,24.0812001708,100,5.2997592792,100,11.929367975,100,6.3561165083,100,,,,,,0,,0,11.1666666667,100,6.2,100,,,,,,0,,0
17.03.2019 00:00,3.6973609521,100,1.1763200563,100,5.1905763167,100,3.2553706375,100,,,,,,0,,0,5.1708333333,100,3.1333333333,100,,,,,,0,,0
18.03.2019 00:00,13.6622724104,100,3.2620501958,100,6.2347735167,100,2.3643665083,100,,,,,,0,,0,4.6208333333,100,2.8375,100,,,,,,0,,0
19.03.2019 00:00,13.2008200045,92,2.3825951591,92,9.9808067083,100,2.4258184958,100,,,,,,0,,0,13.8541666667,100,4.5833333333,100,,,,,,0,,0
20.03.2019 00:00,9.0287613667,100,2.5338649938,100,5.9466162458,100,3.4205979708,100,,,,,,0,,0,4.8833333333,100,3.7,100,,,,,,0,,0
21.03.2019 00:00,16.4908494104,100,3.9517618729,100,15.6821380381,88,4.6917592564,88,,,,,,0,,0,9.8458333333,100,5.7666666667,100,,,,,,0,,0
22.03.2019 00:00,35.9989495021,100,4.3896156833,100,28.8971358715,100,3.9078761326,100,,,,,,0,,0,32.3833333333,100,6.825,100,,,,,,0,,0
23.03.2019 00:00,5.8823264729,100,1.6256194875,100,5.6850184847,100,2.8728269243,100,,,,,,0,,0,5.1130434783,96,4,96,,,,,,0,,0
24.03.2019 00:00,,42,,42,9.0127755958,100,6.0169894521,100,,,,,,0,,0,7.7666666667,100,5.8458333333,100,,,,,,0,,0
25.03.2019 00:00,,50,,50,9.0203222097,100,4.5896949757,100,,,,,,0,,0,8.8666666667,100,6.3666666667,100,,,,,,0,,0
26.03.2019 00:00,10.5060856667,100,2.8620539257,100,7.1482797035,100,3.5303906333,100,,,,,,0,,0,6.575,100,4.9458333333,100,,,,,,0,,0
27.03.2019 00:00,11.3718246042,100,2.6672682625,100,5.7775628111,100,2.9217827243,100,,,,,,0,,0,5.125,100,3.8666666667,100,,,,,,0,,0
28.03.2019 00:00,17.9344769514,100,2.9066591569,100,12.0823453382,100,2.3805013563,100,,,,,,0,,0,6.2541666667,100,3.0458333333,100,,,,,,0,,0
29.03.2019 00:00,5.7441410694,100,2.1449889125,100,5.3760345354,100,2.3650089,100,,,,,,0,,0,3.975,100,2.9541666667,100,,,,,,0,,0
30.03.2019 00:00,3.431301825,100,0.8894543125,100,2.7302259125,100,1.4913375889,100,,,,,,0,,0,2.9166666667,100,2.4791666667,100,,,,,,0,,0
31.03.2019 00:00,3.8420737833,100,1.1708828014,100,4.6686587181,100,2.2416578222,100,,,,,,0,,0,3.3625,100,2.6208333333,100,,,,,,0,,0
01.04.2019 00:00,18.3368084819,100,3.4813268278,100,6.0507188542,100,3.1800392458,100,,,,,,0,,0,6.9958333333,100,3.7541666667,100,,,,,,0,,0
02.04.2019 00:00,30.0708109528,100,5.0514062736,100,21.8755424847,100,5.4525649556,100,,,,,,0,,0,19.95,100,5.75,100,,,,,,38,,38
03.04.2019 00:00,34.9890349042,100,7.3753240181,100,25.5133097111,100,9.1109878278,100,,,,,,0,,0,21.75,100,7.5,100,,,,,24.3308342236,100,5.9555976722,100
04.04.2019 00:00,33.1254787042,100,7.2361743847,100,17.8925182243,100,6.744877209,100,,,,,,0,,0,18.1791666667,100,7.0125,100,,,,,16.8813653392,83,5.8823095108,83
05.04.2019 00:00,18.9137432208,100,5.7524910292,100,19.0295571471,100,5.9721797057,100,,,,,,0,,0,19.6375,100,6.9541666667,100,,,,,17.0830684056,88,4.701606473,88
06.04.2019 00:00,16.2371354097,100,4.7369555333,100,6.6486541417,100,3.4895532139,100,,,,,,0,,0,5.4666666667,100,3.5458333333,100,,,,,6.4097626826,100,2.9357551333,100
07.04.2019 00:00,14.2906607583,100,4.7812436181,100,9.932214257,100,4.0668485625,100,,,,,,0,,0,9.7958333333,100,6.0333333333,100,,,,,10.818961184,100,2.4144542347,100
08.04.2019 00:00,21.6426819708,100,3.3584865278,100,10.4988310292,100,2.9027504556,100,,,,,,0,,0,6.75,100,2.9083333333,100,,,,,9.7592699688,100,1.8670266993,100
09.04.2019 00:00,24.4692894764,100,4.1988984792,100,12.5613665993,96,3.1834227428,96,,,,,,0,,0,11.2208333333,100,3.6875,100,,,,,16.5302785924,100,1.9874491979,100
10.04.2019 00:00,22.5466233722,100,3.8078369986,100,16.2784139757,100,3.6119522104,100,,,,,,0,,0,21.9791666667,100,5.3416666667,100,,,,,17.4722044697,92,2.8335562954,92
11.04.2019 00:00,32.0459646778,100,5.5784242375,100,27.1528625424,100,5.5011188111,100,,,,,,0,,0,29.4375,100,7.1791666667,100,,,,,19.233983625,100,4.901761216,100
12.04.2019 00:00,36.8075676625,100,7.9473442333,100,22.9168496146,100,6.9133972965,100,,,,,,0,,0,25.7875,100,8.3583333333,100,,,,,18.5781158152,100,6.2305414316,100
13.04.2019 00:00,25.0672841472,100,7.1293955472,100,16.0886956799,100,6.0198686104,100,,,,,,0,,0,14.2541666667,100,7.5791666667,100,,,,,13.8999944153,100,6.2057945424,100
14.04.2019 00:00,19.7480321597,100,4.5487160458,100,13.8630684653,100,4.6902108889,100,,,,,,0,,0,12.6541666667,100,5.7208333333,100,,,,,11.8802452208,100,3.9258310229,100
15.04.2019 00:00,38.1115905722,100,5.9817346952,100,23.2794057521,100,5.1644442493,100,,,,,,0,,0,20.8708333333,100,6.0708333333,100,,,,,20.2927987458,100,5.8483187792,100
16.04.2019 00:00,17.2485609986,100,2.4353626201,100,17.7760050375,100,3.8252740278,100,,,,,,0,,0,16.7041666667,100,4.6916666667,100,,,,,13.9844392617,83,2.757508425,83
17.04.2019 00:00,24.5704809757,100,4.9508479646,100,16.5818198243,100,4.7967496174,100,,,,,,0,,0,17.9583333333,100,5.275,100,,,,,,0,,0
18.04.2019 00:00,18.7949082278,100,6.1275689382,100,14.6084045944,100,5.8969628736,100,,,,,,0,,0,11.6625,100,5.9208333333,100,,,,,,0,,0
19.04.2019 00:00,14.2356810632,100,5.4614698062,100,15.3395919611,100,7.7007810833,100,,,,,,0,,0,14.3583333333,100,8.6833333333,100,,,,,,0,,0
20.04.2019 00:00,17.6526770715,100,6.6181455438,100,18.3093362472,100,8.8114022764,100,,,,,,0,,0,15.0666666667,100,9.3333333333,100,,,,,,0,,0
21.04.2019 00:00,11.8278179299,100,6.6729309847,100,11.1474956042,100,7.2870597792,100,,,,,,0,,0,10.075,100,7.6375,100,,,,,,0,,0
22.04.2019 00:00,20.7160378389,100,6.6250422938,100,13.4470025514,100,6.3943147806,100,,,,,,0,,0,10.4125,100,6.6916666667,100,,,,,,0,,0
23.04.2019 00:00,47.4823426275,96,8.8698021971,96,28.6200085188,100,9.74515695,100,,,,,,0,,0,23.9833333333,100,11.0375,100,,,,,,54,,54
24.04.2019 00:00,72.038925484,100,13.3295813847,100,41.1426361535,100,12.7286257806,100,,,,,,0,,0,34.975,100,12.3791666667,100,,,,,31.5261361167,100,10.2394011972,100
25.04.2019 00:00,77.8003566021,100,19.4183124465,100,72.1082513875,100,20.2479566146,100,,,,,,0,,0,87.4416666667,100,26.9666666667,100,,,,,63.0305675097,100,16.5759157611,100
26.04.2019 00:00,34.8027247645,96,18.1040855558,96,38.6442834042,100,18.8894994417,100,,,,,,0,,0,48.3458333333,100,25.8791666667,100,,,,,35.2596770486,100,17.4496218611,100
27.04.2019 00:00,,0,,0,32.5615950708,100,16.7023098729,100,,,,,,0,,0,34.175,100,20.7791666667,100,,,,,29.1842396833,100,14.86248585,100
28.04.2019 00:00,,0,,0,34.6729803146,100,14.7108722188,100,,,,,,0,,0,35.1083333333,100,19.8625,100,,,,,30.7029755972,100,14.0414071875,100
29.04.2019 00:00,,33,,33,29.1050615083,100,13.9441267229,100,,,,,,0,,0,38.3,100,20.4,100,,,,,28.3202810097,100,13.4420808264,100
30.04.2019 00:00,33.4801165132,100,16.0609334146,100,23.1049800746,88,15.1088914317,88,,,,,,0,,0,25.9416666667,100,21.5041666667,100,,,,,,71,,71
01.05.2019 00:00,5.3499548438,100,2.5920704938,100,7.2319656826,100,5.0599796132,100,,,,,,0,,0,5.4916666667,100,5.0208333333,100,,,,,4.5295167153,100,2.6747751743,100
02.05.2019 00:00,20.7428737361,100,3.0247939889,100,17.7348906478,100,3.0503917188,100,,,,,,0,,0,6.1375,100,3.2833333333,100,,,,,9.4539728653,100,0.6555929556,100
03.05.2019 00:00,16.8997021382,100,2.6434959924,100,13.5190917,100,2.5673090715,100,,,,,,0,,0,7.2916666667,100,3.6291666667,100,,,,,12.0934567795,92,1.8320829864,92
04.05.2019 00:00,5.6592136688,100,2.4789151313,100,7.1684144375,100,3.5335290583,100,,,,,,0,,0,5.8166666667,100,4.65,100,,,,,5.3092424688,100,1.6213274438,100
05.05.2019 00:00,4.1937539695,100,1.7407982097,100,3.4759266979,100,2.3030721167,100,,,,,,0,,0,2.6833333333,100,2.5583333333,100,,,,,2.692142175,100,1.3843711813,100
06.05.2019 00:00,27.2120166875,100,3.948763141,100,21.1313385646,100,3.3908936243,100,,,,,,0,,0,6.4416666667,100,2.65,100,,,,,10.2503473,100,1.2577508479,100
07.05.2019 00:00,25.2930483458,100,3.4139616861,100,24.558882157,100,3.465339225,100,,,,,,0,,0,7.9583333333,100,3.0125,100,,,,,8.9964082738,88,2.1699400881,88
08.05.2019 00:00,31.9726465938,100,3.5965055757,100,27.2933974667,100,4.2614568757,100,,,,,,0,,0,7.5583333333,100,4.0708333333,100,,,,,15.9367689708,100,0.7851277271,100
09.05.2019 00:00,20.9171487201,100,3.5604942472,100,27.7546403042,100,4.82527985,100,,,,,,0,,0,16.2708333333,100,4.5,100,,,,,18.139405137,96,3.1013206283,96
10.05.2019 00:00,13.1548203208,100,1.6932368028,100,14.8620321042,100,3.2490707542,100,,,,,,0,,0,6.6708333333,100,1.8541666667,100,,,,,12.2873734125,100,1.5687080833,100
11.05.2019 00:00,5.0516828493,100,1.6301428597,100,6.9071463458,100,2.1468260292,100,,,,,,0,,0,3.6583333333,100,2.3333333333,100,,,,,7.2733519236,100,2.8738799708,100
12.05.2019 00:00,6.8918038785,100,1.7514276222,100,10.9914870333,100,1.8686480917,100,,,,,,0,,0,5.825,100,3.2666666667,100,,,,,7.4213059847,100,2.0737361361,100
13.05.2019 00:00,22.2673837826,100,3.2602296181,100,18.7153139833,100,3.5032241417,100,,,,,,0,,0,5.8583333333,100,2.825,100,,,,,8.2638834153,100,2.1202678819,100
14.05.2019 00:00,24.5450609417,100,5.0055506771,100,21.6522147479,100,5.4438904986,100,,,,,,0,,0,8.8166666667,100,4.5,100,,,,,13.9998281625,100,3.9012539569,100
15.05.2019 00:00,26.9494982875,100,6.9011606229,100,21.7702111382,100,6.7218971729,100,,,,,,0,,0,10.9125,100,7.8083333333,100,,,,,18.8688798295,92,4.7642392204,92
16.05.2019 00:00,35.984623291,100,8.3560568493,100,32.4297727826,100,9.9403929257,100,,,,,,0,,0,16.1666666667,100,10.3916666667,100,,,,,25.9655188938,100,7.8926281771,100
17.05.2019 00:00,14.081107684,100,5.4925774104,100,23.0574743819,100,6.4978812444,100,,,,,,0,,0,11.1208333333,100,6.7666666667,100,,,,,15.4941396563,100,5.0444189458,100
18.05.2019 00:00,15.4228856736,100,3.5959136056,100,17.7094588833,100,4.8455163035,100,,,,,,0,,0,17.0958333333,100,5.1083333333,100,,,,,17.1938701438,100,4.2898224292,100
19.05.2019 00:00,10.2499667403,100,5.487855007,100,15.575281375,100,6.4883641674,100,,,,,,0,,0,10.2375,100,5.5833333333,100,,,,,14.9413840708,100,5.9134583938,100
20.05.2019 00:00,38.636615334,100,7.4629200903,100,29.6317519028,100,8.0827755729,100,,,,,,0,,0,8.9541666667,100,5.5958333333,100,,,,,27.8729522729,100,7.4954676854,100
21.05.2019 00:00,45.329334132,100,8.7770182576,100,32.462425216,100,9.5669019465,100,,,,,,0,,0,15.6041666667,100,7.7291666667,100,,,,,29.5402720625,100,7.60738125,100
22.05.2019 00:00,27.5339708118,100,9.4625118007,100,34.0199857736,100,11.4167138799,100,,,,,,0,,0,28.4791666667,100,11.7458333333,100,,,,,30.9542714097,100,10.3600135771,100
23.05.2019 00:00,16.8288281653,100,6.5572736576,100,16.8737517236,100,7.0470300486,100,,,,,,0,,0,10.4875,100,8.05,100,,,,,13.2370718056,100,5.7611042424,100
24.05.2019 00:00,17.4167987049,100,4.2126695208,100,18.2859567778,100,5.5011416028,100,,,,,,0,,0,7.0166666667,100,4.4875,100,,,,,11.1938596,100,3.6926151868,100
25.05.2019 00:00,9.5167430056,100,2.4782274611,100,14.3487227695,100,3.7445511278,100,,,,,,0,,0,5.9166666667,100,3.6583333333,100,,,,,8.3635276444,100,2.4332512569,100
26.05.2019 00:00,5.7753798035,100,0.4031304458,100,9.3384919292,100,1.8724967083,100,,,,,,0,,0,3.65,100,1.9416666667,100,,,,,4.660663875,100,-0.181199275,100
27.05.2019 00:00,13.9342153083,100,2.5413247479,100,14.2985715079,100,2.2060566983,100,,,,,,0,,0,3.4666666667,100,1.5083333333,100,,,,,6.9108717222,100,1.28373345,100
28.05.2019 00:00,16.3904092604,100,2.7895178458,100,13.1250365444,100,2.6103825285,100,,,,,,0,,0,5.1291666667,100,2.6375,100,,,,,8.7289269111,100,2.8719809986,100
29.05.2019 00:00,13.0521387438,100,2.3873061271,100,14.2448691938,100,3.1934144597,100,,,,,,0,,0,4.2625,100,2.2166666667,100,,,,,5.9178654972,100,-0.3341164514,100
30.05.2019 00:00,4.3172119292,100,1.6431472271,100,4.5966335653,100,1.6930654389,100,,,,,,0,,0,3.2458333333,100,2.2208333333,100,,,,,3.6636887025,100,0.539380549,100
31.05.2019 00:00,1.2333730104,100,0.0037921417,100,2.4357718194,100,1.6937423014,100,,,,,,0,,0,1.3833333333,100,1.3333333333,100,,,,,2.2518867942,96,1.2370688645,96
01.06.2019 00:00,7.3078284833,100,2.6791909979,100,8.7518779083,100,3.5153517361,100,,,,,,0,,0,4.5458333333,100,3.4708333333,100,,,,,7.0292720764,100,3.1715729979,100
02.06.2019 00:00,7.1088450354,100,1.6555019625,100,9.9630011431,100,2.5633922319,100,,,,,,0,,0,3.3875,100,2.25,100,,,,,5.9398916522,96,1.2285064869,96
03.06.2019 00:00,10.6400235979,100,2.4897295208,100,12.0867600903,100,3.0719187069,100,,,,,,0,,0,6.375,100,2.8375,100,,,,,9.5927855597,100,2.4383807083,100
04.06.2019 00:00,20.5525362667,100,4.829856875,100,19.0499391569,100,5.8801695965,100,,,,,,0,,0,11.0375,100,6.4125,100,,,,,14.7588894375,100,4.8289241042,100
05.06.2019 00:00,15.6328013375,100,4.6874802479,100,17.2847058549,100,5.6581851479,100,,,,,,0,,0,11.7208333333,100,4.9,100,,,,,15.4608535792,100,3.9542914917,100
06.06.2019 00:00,25.6363808625,100,7.5862953813,100,23.6569364667,100,7.6880960069,100,,,,,,0,,0,11.8416666667,100,6.6166666667,100,,,,,17.814008875,100,6.700344,100
07.06.2019 00:00,12.6105020479,100,4.7130636979,100,12.6438513493,100,4.6453455063,100,,,,,,0,,0,6.4541666667,100,4.65,100,,,,,9.1576782208,100,3.6735739125,100
08.06.2019 00:00,5.8251493563,100,2.5847007458,100,6.4689084674,100,2.9230787924,100,,,,,,0,,0,5.6208333333,100,4.4291666667,100,,,,,6.70929785,100,2.7617669375,100
09.06.2019 00:00,4.9914089667,100,2.8019781792,100,5.553402084,100,3.1611804583,100,,,,,,0,,0,4.325,100,3.3375,100,,,,,4.2708179458,100,1.8269382625,100
10.06.2019 00:00,4.8851973167,100,1.6120582771,100,7.8923151646,100,2.8196325153,100,,,,,,0,,0,3.6875,100,2.4916666667,100,,,,,5.5039215042,100,0.5691971375,100
11.06.2019 00:00,10.7617839042,100,2.7744744292,100,9.3935229771,100,2.5457984493,100,,,,,,0,,0,11.5208333333,100,4.8666666667,100,,,,,9.1606752333,100,1.8353156792,100
12.06.2019 00:00,12.16130195,100,3.0122187708,100,13.9484749813,100,4.0898152931,100,,,,,,0,,0,10.1625,100,3.3458333333,100,,,,,10.4676691529,96,2.3926569978,96
13.06.2019 00:00,3.8517661236,100,1.3991296944,100,5.4030006167,100,2.3038788458,100,,,,,,0,,0,3.3708333333,100,1.825,100,,,,,5.9713111229,100,2.5650654243,100
14.06.2019 00:00,14.4726024556,100,4.3584665903,100,16.2168473159,88,5.608139996,88,,,,,,0,,0,6.8583333333,100,3.6625,100,,,,,12.3762608472,100,4.1734858229,100
15.06.2019 00:00,8.9089843375,100,3.8478621111,100,9.7535842007,100,4.5001655577,100,,,,,,0,,0,5.9833333333,100,3.8083333333,100,,,,,8.555426984,100,2.8832465771,100
16.06.2019 00:00,10.9288781306,100,5.4941728125,100,14.5950987451,100,7.20421835,100,,,,,,0,,0,9.7,100,6.1291666667,100,,,,,11.6313128965,100,4.5785832861,100
17.06.2019 00:00,11.8683324653,100,3.6624986167,100,10.7283280472,100,4.9034645028,100,,,,,,0,,0,8.625,100,5.325,100,,,,,10.3736106437,100,3.7603192403,100
18.06.2019 00:00,11.2149509264,100,3.7785594722,100,10.1634405236,100,3.8707665993,100,,,,,,0,,0,8.5458333333,100,4.475,100,,,,,8.1598557101,96,2.4137921427,96
19.06.2019 00:00,12.3843589083,100,2.9073186042,100,14.3159887292,100,3.7882168167,100,,,,,,0,,0,4.6291666667,100,2.6958333333,100,,,,,10.4511268285,100,3.2453522646,100
20.06.2019 00:00,12.0592599681,100,4.0054422944,100,11.0335043083,100,4.5894049208,100,,,,,,0,,0,6.6833333333,100,4.3958333333,100,,,,,9.040813734,100,4.0226238104,100
21.06.2019 00:00,6.4291505046,92,2.3950968606,92,6.7353171591,92,2.9929788773,92,,,,,,0,,0,4.6458333333,100,3.4875,100,,,,,5.7096116345,92,2.1320157494,92
22.06.2019 00:00,4.7607804042,100,1.1081063958,100,7.6154527083,100,2.2263420917,100,,,,,,0,,0,3.2208333333,100,2.2041666667,100,,,,,4.9126332303,100,1.0715124087,100
23.06.2019 00:00,7.2944334792,100,3.0978997472,100,11.1289170875,100,2.9644056667,100,,,,,,0,,0,5.4041666667,100,3.35,100,,,,,5.9061231882,100,1.2166553507,100
24.06.2019 00:00,12.7675791167,100,2.9097549292,100,12.2075707958,100,2.5953071708,100,,,,,,0,,0,9.3,100,4.3333333333,100,,,,,8.4350035792,100,1.6901696333,100
25.06.2019 00:00,24.4658496472,100,5.9359496236,100,15.7287226292,100,4.9511167917,100,,,,,,0,,0,11.6833333333,100,5.3041666667,100,,,,,12.348662925,100,3.4802541458,100
26.06.2019 00:00,8.6707960639,100,2.4991980444,100,10.3551201875,100,2.7217578542,100,,,,,,0,,0,4.2714285714,88,3.019047619,88,,,,,5.9429081583,100,0.9941290208,100
27.06.2019 00:00,7.3814991958,100,2.4365447847,100,9.1798810292,100,3.2673819028,100,,,,,,0,,0,2.88,83,2.28,83,,,,,5.3537465042,100,1.6921783583,100
28.06.2019 00:00,7.8576376222,100,1.7376961042,100,6.0115500819,100,2.3515206028,100,,,,,,0,,0,3.9041666667,100,2.9291666667,100,,,,,4.6634012,100,0.1590763083,100
29.06.2019 00:00,2.850236475,100,1.5511661806,100,3.1842946021,100,2.1637744153,100,,,,,,0,,0,1.6125,100,1.5583333333,100,,,,,1.1140888136,92,0.1292651909,92
30.06.2019 00:00,4.7349857208,100,3.4723231944,100,4.032885175,100,2.5932542319,100,,,,,,0,,0,4.7708333333,100,4.0625,100,,,,,3.7001503083,100,1.8128986042,100
01.07.2019 00:00,4.5659550125,100,1.6463559819,100,5.9383822778,100,2.4602697257,100,,,,,,0,,0,1.6541666667,100,1.3541666667,100,,,,,3.4858869208,100,1.7952350292,100
02.07.2019 00:00,5.8889608639,100,1.0554158944,100,6.8114421725,96,1.2100671188,96,,,,,,0,,0,1.9875,100,1.3583333333,100,,,,,3.7986199742,92,1.2582643849,92
03.07.2019 00:00,4.5086344632,100,1.0923450813,100,2.913544,100,1.2370233,100,,,,,,0,,0,1.0166666667,100,0.9916666667,100,,,,,2.4784584319,100,0.8948517347,100
04.07.2019 00:00,4.9135586687,100,1.5574194181,100,4.9792002313,100,2.2287108292,100,,,,,,0,,0,1.3791666667,100,0.9708333333,100,,,,,2.859006725,100,1.2427786569,100
05.07.2019 00:00,6.0884093413,96,2.5606122427,96,9.6963443486,100,3.4227389889,100,,,,,,0,,0,5.2125,100,3.7166666667,100,,,,,5.5688855913,96,1.0116029783,96
06.07.2019 00:00,7.4964818799,100,2.6080372813,100,8.7472393889,100,3.2309462111,100,,,,,,0,,0,5.6875,100,4.4375,100,,,,,5.9637645736,100,1.4275402264,100
07.07.2019 00:00,6.4021998868,100,1.9954258458,100,6.8366594847,100,1.8608845215,100,,,,,,0,,0,2.5291666667,100,2.075,100,,,,,5.1518375708,100,2.1274973764,100
08.07.2019 00:00,8.330101609,100,2.8837033007,100,9.7182086583,100,1.9620060556,100,,,,,,0,,0,2.7458333333,100,1.8458333333,100,,,,,3.9247149805,100,1.1555065472,100
09.07.2019 00:00,15.5902428368,100,4.2020906014,100,14.050676125,100,4.0615124278,100,,,,,,0,,0,5.0708333333,100,4.1708333333,100,,,,,8.590374825,100,2.4265122694,100
10.07.2019 00:00,17.9204739569,100,5.9820630743,100,11.5253558227,92,5.1307332,92,,,,,,0,,0,8.7875,100,6.8416666667,100,,,,,9.6685701167,100,4.4679450875,100
11.07.2019 00:00,17.5736046215,100,5.9804886576,100,14.0064081917,100,6.0216189583,100,,,,,,0,,0,9.1875,100,6.9833333333,100,,,,,10.3336309479,100,4.9435972611,100
12.07.2019 00:00,10.7586703076,100,2.5782441375,100,10.8204821361,100,3.3733784014,100,,,,,,0,,0,6.5208333333,100,4.9125,100,,,,,7.0872989611,100,2.2189634757,100
13.07.2019 00:00,5.4707757486,100,2.0970666493,100,12.6743506805,100,2.5739007639,100,,,,,,0,,0,3.3375,100,2.7916666667,100,,,,,5.9006027486,100,2.0475063007,100
14.07.2019 00:00,4.7496686618,100,1.9830039215,100,10.4392886292,100,3.1676491139,100,,,,,,0,,0,3.6208333333,100,3.0375,100,,,,,4.6670794583,100,1.6471493063,100
