,Navn,Max_Temp,Min_Temp,Max_Wind,Rain,Is_Rain,UVA,UVB,Max_Pressure,Min_Pressure,Pollution_PM25,Pollution_PM10,Max_Power,Min_Power
2020-09-03,Trondheim - Voll,20.2,13.4,8.1,0.1,1,748820.0,10528.0,1012.1,1002.3,3.6375,9.95,3051,2508
2020-09-04,Trondheim - Voll,16.9,11.4,4.2,1.4,1,524390.0,7150.0,1003.4,1000.8,3.1541666667,4.2083333333,3061,2486
2020-09-05,Trondheim - Voll,14.9,7.5,4.2,9.0,1,607880.0,7716.3,1001.6,998.3,2.8583333333,3.7416666667,2890,2597
2020-09-06,Trondheim - Voll,14.9,5.3,3.4,0.2,1,623010.0,7342.4,1012.0,1001.6,2.5041666667,3.35,2847,2507
2020-09-07,Trondheim - Voll,15.6,5.9,5.5,0.0,0,446520.0,6308.8,1012.4,997.5,2.3875,5.0291666667,3002,2574
2020-09-08,Trondheim - Voll,13.2,10.3,7.6,5.6,1,394350.0,5019.4,1004.6,998.9,2.15,2.6333333333,3019,2460
2020-09-09,Trondheim - Voll,11.4,8.6,4.6,2.6,1,323170.0,3991.8,1004.1,1000.2,1.7375,2.25,3031,2469
2020-09-10,Trondheim - Voll,8.7,5.9,9.1,3.7,1,417190.0,4839.3,1013.1,1004.6,2.3798020417,5.115548125,3036,2473
2020-09-11,Trondheim - Voll,14.6,5.6,6.5,1.1,1,444270.0,6063.2,1008.8,994.4,2.3687192083,6.557741125,3066,2478
2020-09-12,Trondheim - Voll,13.4,8.2,7.1,0.6,1,349260.0,4078.8,996.9,994.7,1.06885425,4.5413969583,2940,2607
2020-09-13,Trondheim - Voll,12.3,7.2,6.5,3.6,1,327280.0,3580.3,1011.2,996.6,1.653734625,3.5221774167,2886,2551
2020-09-14,Trondheim - Voll,12.6,7.6,4.2,5.9,1,447430.0,6517.4,1021.2,1011.5,3.3490927917,10.2562645417,3138,2617
2020-09-15,Trondheim - Voll,10.6,7.7,3.6,0.0,0,266840.0,3583.6,1022.0,1012.3,3.28305425,8.855988625,3145,2655
2020-09-16,Trondheim - Voll,11.1,5.7,6.2,25.0,1,407860.0,4198.9,1032.4,1012.6,2.2664691304,7.9376248261,3134,2646
2020-09-17,Trondheim - Voll,10.5,5.1,3.5,0.2,1,329080.0,4627.0,1032.4,1019.6,5.1631255,15.0951362917,3189,2719
2020-09-18,Trondheim - Voll,13.4,8.6,7.9,0.6,1,340830.0,4571.5,1025.6,1017.2,2.8907429167,9.2078804583,3133,2733
2020-09-19,Trondheim - Voll,11.5,8.0,4.7,4.8,1,348410.0,4110.1,1026.7,1020.6,3.8865870833,8.8520303333,2850,2522
2020-09-20,Trondheim - Voll,11.2,4.7,5.6,0.3,1,151830.0,1621.3,1019.5,1009.6,3.20917675,5.7350318333,3054,2667
2020-09-21,Trondheim - Voll,16.3,8.5,9.8,10.0,1,172970.0,1819.9,1008.6,998.4,2.9881594167,6.3601806667,3279,2637
2020-09-22,Trondheim - Voll,10.3,6.7,3.9,9.8,1,304360.0,3869.6,1004.7,992.5,2.3829985217,7.1401537826,3250,2792
2020-09-23,Trondheim - Voll,15.5,7.3,5.9,1.9,1,226870.0,2487.0,1003.7,988.2,3.5596075417,9.0682031667,3266,2806
2020-09-24,Trondheim - Voll,16.9,4.3,6.5,5.0,1,205470.0,2041.6,1002.8,982.6,1.9275417083,6.2937766667,3279,2817
2020-09-25,Trondheim - Voll,14.3,6.3,9.2,1.2,1,402370.0,3849.1,1014.8,987.8,3.1474100833,9.72784825,3242,2693
2020-09-26,Trondheim - Voll,7.9,5.8,5.9,1.4,1,193460.0,2100.3,1020.7,1014.6,4.1236047083,9.6732752917,2886,2554
2020-09-27,Trondheim - Voll,14.8,6.0,4.7,0.1,1,435270.0,3957.9,1020.4,1013.8,4.633231875,9.7655949167,3084,2693
2020-09-28,Trondheim - Voll,20.7,9.4,3.9,0.0,0,383570.0,3735.2,1014.5,1009.7,12.5890495833,34.6151533333,3411,2736
2020-09-29,Trondheim - Voll,18.6,9.5,4.1,0.2,1,387890.0,3654.7,1013.7,1009.9,11.7892018333,34.4479575417,3384,2854
2020-09-30,Trondheim - Voll,17.8,9.5,4.0,0.0,0,374470.0,3711.6,1013.3,1011.2,6.2677874583,20.7609261667,3378,2850
2020-10-01,Trondheim - Voll,17.3,10.8,7.0,0.0,0,387420.0,3681.7,1016.3,1012.7,4.6082214167,13.73275825,3299,2782
2020-10-02,Trondheim - Voll,14.9,10.5,4.6,0.1,1,277800.0,2559.3,1019.1,1015.9,14.9837065417,53.242973875,3426,2840
2020-10-03,Trondheim - Voll,14.7,9.8,4.2,0.0,0,268710.0,2307.8,1018.8,1013.0,21.4463585833,55.79720625,3119,2786
2020-10-04,Trondheim - Voll,16.2,11.0,6.5,0.0,0,250750.0,2588.4,1012.5,1003.8,7.4957078333,14.134329375,3098,2584
2020-10-05,Trondheim - Voll,15.5,10.9,3.9,2.1,1,184410.0,2036.3,1006.6,1002.8,3.4737152083,11.7611040833,3415,2705
2020-10-06,Trondheim - Voll,16.0,7.9,4.9,0.6,1,310390.0,2849.3,1005.9,995.0,4.391275625,13.0501972917,3395,2754
2020-10-07,Trondheim - Voll,12.7,8.5,4.4,0.9,1,135810.0,1323.8,1000.9,993.4,4.80420675,7.2655127083,3363,2730
2020-10-08,Trondheim - Voll,12.3,7.0,3.2,1.6,1,198520.0,1359.8,1001.2,1000.0,4.3300138333,9.4689512083,3340,2711
2020-10-09,Trondheim - Voll,9.7,7.2,3.2,6.3,1,125360.0,784.78,1009.1,1000.4,2.4342253333,6.5429945,3328,2725
2020-10-10,Trondheim - Voll,9.2,6.7,3.2,2.2,1,171670.0,971.87,1015.3,1009.4,3.9583577083,8.6858425417,3057,2668
2020-10-11,Trondheim - Voll,10.1,7.5,3.1,0.0,0,166740.0,937.65,1015.6,1013.7,2.33136375,6.6907767917,3112,2595
2020-10-12,Trondheim - Voll,9.0,6.8,4.3,1.1,1,187310.0,1373.7,1017.4,1012.9,1.625472375,7.059415625,3414,2734
2020-10-13,Trondheim - Voll,8.4,5.0,3.1,4.9,1,182420.0,1559.3,1030.8,1018.0,2.9406292083,6.0826822917,3384,2765
2020-10-14,Trondheim - Voll,7.8,5.0,2.7,0.4,1,214440.0,1745.8,1033.4,1031.0,3.2023809167,8.87716825,3384,2765
2020-10-15,Trondheim - Voll,7.9,5.6,4.1,0.0,0,168480.0,1448.0,1032.2,1028.6,2.04153175,8.2327628333,3384,2765
2020-10-16,Trondheim - Voll,8.3,5.6,4.0,1.6,1,186400.0,1715.9,1028.8,1021.3,1.8813940833,4.400577125,3417,2805
2020-10-17,Trondheim - Voll,7.2,4.0,9.0,1.4,1,136830.0,1152.7,1020.4,1009.3,1.6551879583,5.693355,3477,2934
2020-10-18,Trondheim - Voll,6.0,2.7,7.5,5.5,1,145650.0,937.13,1011.9,1009.9,2.5383356667,5.489568,3284,2802
2020-10-19,Trondheim - Voll,4.6,1.4,4.7,4.7,1,187790.0,1136.0,1017.0,1012.4,3.9251845,6.610356125,3410,2822
2020-10-20,Trondheim - Voll,3.3,-2.9,4.2,0.8,1,157480.0,1069.9,1016.4,1000.6,3.8400357083,16.0770489167,3448,2883
2020-10-21,Trondheim - Voll,3.1,1.2,3.4,0.7,1,74701.0,558.31,1000.9,999.0,4.9271325,6.8338332917,3509,2934
2020-10-22,Trondheim - Voll,2.8,0.8,2.9,0.6,1,123920.0,860.54,1001.9,998.0,5.2559511667,7.2462785417,3524,2946
2020-10-23,Trondheim - Voll,3.7,-1.7,3.9,1.4,1,185330.0,1102.5,1004.3,1002.0,4.9917492917,10.8726051667,3608,3004
2020-10-24,Trondheim - Voll,2.8,-3.3,2.6,0.0,0,170790.0,841.85,1002.4,995.9,11.922452375,21.5139870833,3590,3029
2020-10-25,Trondheim - Voll,13.1,0.1,5.1,0.9,1,67483.0,355.13,994.8,984.7,4.86151375,6.9387200833,3394,2892
2020-10-26,Trondheim - Voll,10.6,1.8,4.7,5.1,1,174520.0,917.24,996.2,992.5,5.7415630833,10.8947586667,3617,2995
2020-10-27,Trondheim - Voll,7.7,1.5,3.6,0.0,0,158780.0,809.42,995.5,990.7,9.49808675,14.5406671667,3607,3015
2020-10-28,Trondheim - Voll,7.6,0.2,3.7,0.0,0,132940.0,721.35,991.4,988.3,9.3482666818,14.2004424091,3600,3009
2020-10-29,Trondheim - Voll,7.6,3.4,3.7,0.4,1,78055.0,434.42,1008.6,989.5,5.6439919583,8.61214425,3602,3011
2020-10-30,Trondheim - Voll,8.7,-0.5,6.7,1.4,1,143770.0,614.22,1010.8,1004.2,4.1360856667,6.2102700833,3672,3058
2020-10-31,Trondheim - Voll,9.5,3.2,5.9,3.7,1,127750.0,571.41,1016.6,1001.8,2.7869625,4.741259125,3612,3059
2020-11-01,Trondheim - Voll,13.4,6.7,9.3,0.0,0,62428.0,135.29,1001.5,983.4,0.840329875,4.4587604167,3516,2988
2020-11-02,Trondheim - Voll,13.8,8.5,9.6,0.0,0,110210.0,292.11,990.9,972.1,3.0672212083,21.3569188333,3863,3262
2020-11-03,Trondheim - Voll,8.5,3.7,6.1,0.4,1,98283.0,330.18,1002.6,991.5,6.161187875,16.9816118333,3887,3340
2020-11-04,Trondheim - Voll,7.4,3.9,6.7,0.0,0,63282.0,198.97,1010.6,1002.4,1.8437724583,4.0774804583,3887,3340
2020-11-05,Trondheim - Voll,10.7,4.7,13.6,2.5,1,82193.0,505.61,1013.4,1001.2,3.9432442917,14.9112489167,3599,3097
2020-11-06,Trondheim - Voll,12.0,8.6,10.1,7.4,1,40868.0,409.75,1021.8,1012.6,2.1380544583,11.167267375,3534,3045
2020-11-07,Trondheim - Voll,9.8,5.0,4.5,0.2,1,61516.0,362.85,1021.1,1016.0,2.316002625,5.378616875,3371,2956
2020-11-08,Trondheim - Voll,5.2,4.3,3.4,2.3,1,69687.0,292.01,1025.5,1021.3,3.2390219583,5.3030453333,3302,2807
2020-11-09,Trondheim - Voll,6.1,4.3,3.4,0.4,1,49356.0,104.43,1028.3,1025.7,4.9696135417,9.2652113333,3676,3107
2020-11-10,Trondheim - Voll,5.8,3.8,2.9,0.0,0,48022.0,115.98,1027.4,1024.6,9.7415594167,16.6875739167,3699,3178
2020-11-11,Trondheim - Voll,5.4,0.6,2.2,0.8,1,66436.0,321.91,1024.1,1016.0,14.4485554583,20.1566491667,3692,3170
2020-11-12,Trondheim - Voll,8.8,0.2,4.5,0.0,0,72395.0,329.15,1015.7,1012.3,6.2480937083,12.7297924583,3701,3177
2020-11-13,Trondheim - Voll,8.1,4.0,6.9,0.0,0,75570.0,355.71,1011.8,1002.3,2.0225052917,9.9302956667,3667,3153
2020-11-14,Trondheim - Voll,9.0,6.8,10.1,0.0,0,68384.0,303.96,1004.9,1003.5,2.4903785417,10.5827869583,3558,3077
2020-11-15,Trondheim - Voll,11.1,5.5,8.5,0.0,0,39265.0,78.951,1003.4,994.6,3.028141875,5.6563559583,3479,2940
2020-11-16,Trondheim - Voll,13.6,9.4,8.9,0.4,1,51352.0,26.353,993.8,990.1,1.8756306667,15.306558375,3883,3341
2020-11-17,Trondheim - Voll,10.7,5.6,7.1,0.0,0,33038.0,79.718,1000.3,993.6,3.6335395417,21.16479175,3873,3379
2020-11-18,Trondheim - Voll,6.6,0.5,4.6,2.3,1,15833.0,43.415,1002.5,989.9,3.9541666667,4.3625,3742,3258
2020-11-19,Trondheim - Voll,2.3,-2.6,6.9,19.5,1,27263.0,49.922,1008.3,987.0,1.6268411739,5.0329898261,3722,3074
2020-11-20,Trondheim - Voll,2.3,-0.1,7.4,8.5,1,47580.0,174.72,1020.6,1007.3,3.0913031429,6.143603619,3635,3071
2020-11-21,Trondheim - Voll,4.7,-0.4,9.1,5.4,1,45688.0,131.71,1004.1,985.9,2.2983910833,3.832585875,3431,3048
2020-11-22,Trondheim - Voll,5.7,2.8,9.0,1.4,1,28967.0,70.462,996.1,982.5,1.3402260833,2.7281848333,3568,3137
2020-11-23,Trondheim - Voll,4.7,1.2,10.0,24.8,1,32813.0,68.043,1008.7,996.5,2.6137774,4.3266454,3788,3278
2020-11-24,Trondheim - Voll,4.8,1.3,3.8,6.4,1,42550.0,114.14,1004.7,1001.5,4.5289482381,7.0903255238,3791,3309
2020-11-25,Trondheim - Voll,6.1,1.8,5.4,0.1,1,19955.0,22.473,1004.6,995.5,4.7375,5.8,3790,3309
2020-11-26,Trondheim - Voll,4.7,3.3,5.1,2.8,1,31302.0,82.734,1017.2,1004.9,3.0716488636,4.3681892273,3804,3321
2020-11-27,Trondheim - Voll,4.4,-1.5,4.0,0.1,1,34915.0,91.0,1024.0,1017.5,4.094666,7.1680632,3796,3303
2020-11-28,Trondheim - Voll,-0.7,-4.6,2.7,0.0,0,39249.0,93.123,1028.6,1023.5,9.975,20.1125,3676,3268
2020-11-29,Trondheim - Voll,-0.9,-4.1,2.4,0.0,0,35938.0,78.265,1028.5,1016.4,16.8291666667,25.2708333333,3711,3260
2020-11-30,Trondheim - Voll,2.1,-3.7,3.3,0.0,0,16750.0,19.523,1015.1,1005.6,9.8291666667,12.5791666667,3960,3281
2020-12-01,Trondheim - Voll,3.8,-0.3,4.1,1.6,1,33181.0,79.334,1022.2,1011.0,6.5875,7.8625,3902,3252
2020-12-02,Trondheim - Voll,4.7,-1.4,5.9,0.0,0,27912.0,79.027,1017.5,1001.4,9.0583333333,10.8458333333,3902,3252
2020-12-03,Trondheim - Voll,5.5,1.9,8.8,1.3,1,28900.0,68.48,1001.4,997.5,1.9095995,7.8746219583,3902,3252
2020-12-04,Trondheim - Voll,4.1,1.7,7.0,0.0,0,28310.0,75.995,1002.0,999.9,3.3145040833,9.7970854167,3925,3277
2020-12-05,Trondheim - Voll,3.6,-1.8,6.3,0.0,0,24941.0,62.918,1010.3,1001.5,8.280166125,14.861396375,3733,3189
2020-12-06,Trondheim - Voll,3.3,-3.1,3.1,0.0,0,25546.0,63.854,1014.1,1007.8,10.270165,11.7682475833,3659,3156
2020-12-07,Trondheim - Voll,5.9,-1.3,3.3,0.0,0,16639.0,49.149,1014.0,1008.6,4.641447125,8.9469864583,3955,3239
2020-12-08,Trondheim - Voll,6.0,2.5,7.6,0.5,1,17188.0,48.667,1012.5,1008.5,1.4319496667,3.9270468333,3973,3264
2020-12-09,Trondheim - Voll,5.1,1.6,4.9,0.0,0,18482.0,62.448,1015.7,1010.3,2.806323,17.0804851667,3973,3264
2020-12-10,Trondheim - Voll,4.7,-1.0,5.8,0.0,0,22323.0,80.213,1015.3,1010.9,2.331442875,9.2830107083,4050,3328
2020-12-11,Trondheim - Voll,4.2,0.5,9.3,0.0,0,22896.0,64.591,1011.4,1008.9,5.08271485,16.31504255,4058,3342
2020-12-12,Trondheim - Voll,2.9,-1.7,4.2,0.0,0,22721.0,66.983,1012.6,1010.1,10.9723747917,16.4955932083,3817,3260
2020-12-13,Trondheim - Voll,1.3,-3.2,2.3,0.0,0,22747.0,68.858,1012.6,1009.1,18.0802794583,20.016279625,3746,3229
2020-12-14,Trondheim - Voll,5.3,-3.0,5.6,0.0,0,19295.0,68.671,1008.7,999.9,4.1927467083,10.0022449583,4022,3313
2020-12-15,Trondheim - Voll,4.6,1.3,8.1,0.0,0,14466.0,33.562,1004.7,998.8,8.5090814583,19.60757,4017,3346
2020-12-16,Trondheim - Voll,5.2,1.2,4.2,0.2,1,11730.0,21.236,1013.5,1004.9,3.5369377273,7.1055824091,4033,3360
2020-12-17,Trondheim - Voll,7.1,-0.3,6.8,1.1,1,6695.3,1.6023,1013.7,1005.6,3.2117714167,6.6445425833,4033,3360
2020-12-18,Trondheim - Voll,6.3,-1.4,4.6,0.0,0,21029.0,68.136,1008.3,1004.6,13.1903619583,17.921643625,4039,3387
2020-12-19,Trondheim - Voll,9.5,1.0,6.1,0.0,0,10510.0,33.588,1004.0,998.9,9.9202919167,13.330550625,3698,3173
2020-12-20,Trondheim - Voll,9.3,7.7,8.5,0.2,1,20824.0,51.289,1002.8,998.8,1.2045677917,4.9952627917,3832,3330
2020-12-21,Trondheim - Voll,8.6,5.3,5.8,0.0,0,19538.0,56.137,1003.3,1000.9,3.3381745833,23.446817375,4059,3343
2020-12-22,Trondheim - Voll,6.5,3.2,7.1,0.0,0,9164.2,25.431,1001.0,993.2,3.8632397917,12.1945019583,4023,3347
2020-12-23,Trondheim - Voll,4.4,1.6,5.5,1.5,1,13024.0,35.441,1008.9,995.8,1.97385,4.8783785,3957,3292
2020-12-24,Trondheim - Voll,1.9,-0.1,4.8,6.8,1,15453.0,30.998,1019.4,1009.2,0.99259975,3.4494465833,3762,3150
2020-12-25,Trondheim - Voll,1.6,-1.7,4.7,2.5,1,20062.0,81.893,1020.7,1007.7,1.9671336667,3.3774779583,3668,3181
2020-12-26,Trondheim - Voll,0.1,-2.9,2.8,0.2,1,11470.0,25.675,1007.0,983.6,11.636416625,13.1057277917,3653,3167
2020-12-27,Trondheim - Voll,6.2,-1.4,8.8,0.0,0,6922.8,16.405,981.8,973.4,0.3804915833,1.3451594167,3642,3115
2020-12-28,Trondheim - Voll,5.7,3.3,7.6,0.0,0,18471.0,55.638,992.8,980.5,1.374233,3.2156887917,3954,3203
2020-12-29,Trondheim - Voll,4.8,2.0,5.6,0.0,0,18645.0,52.037,996.7,992.0,6.473117375,12.7546392917,3865,3235
2020-12-30,Trondheim - Voll,4.1,0.0,3.3,0.0,0,18374.0,44.443,1000.8,996.7,3.4459022083,6.2478668333,3865,3235
2020-12-31,Trondheim - Voll,0.6,-4.3,2.6,0.3,1,19185.0,42.415,1007.5,1000.8,13.4218314583,15.3158626667,3851,3224
2021-01-01,Trondheim - Voll,-4.0,-8.6,3.2,0.2,1,20564.0,28.492,1011.7,1007.8,20.6926960833,22.3508780417,3913,3319
2021-01-02,Trondheim - Voll,0.7,-5.2,3.2,0.0,0,25921.0,58.417,1026.0,1011.8,21.3221721667,22.7619857917,3918,3433
2021-01-03,Trondheim - Voll,-3.4,-9.8,4.4,0.0,0,26804.0,74.047,1037.2,1027.0,12.2260952917,12.8828187083,4024,3346
2021-01-04,Trondheim - Voll,-7.5,-11.2,2.7,0.0,0,27788.0,73.466,1037.0,1034.9,17.6486255,19.8605975417,4133,3442
2021-01-05,Trondheim - Voll,-4.1,-9.9,1.9,0.0,0,22551.0,83.397,1034.6,1029.7,14.7851119524,16.5943998095,4158,3437
2021-01-06,Trondheim - Voll,-4.3,-10.1,2.7,0.0,0,29616.0,94.729,1029.4,1019.4,18.6234444167,21.48193975,4158,3437
2021-01-07,Trondheim - Voll,-7.4,-11.2,1.9,0.0,0,32100.0,98.212,1019.0,1016.2,40.3229370417,44.9641427917,4158,3437
2021-01-08,Trondheim - Voll,-6.3,-11.8,2.2,0.0,0,31551.0,81.405,1020.1,1016.5,35.43350325,37.8344980417,3966,3332
2021-01-09,Trondheim - Voll,1.0,-9.7,3.6,0.0,0,29526.0,82.323,1019.8,1002.5,35.3217127083,36.3392185417,3900,3353
2021-01-10,Trondheim - Voll,1.1,-4.4,6.5,1.1,1,27442.0,51.89,1007.0,1004.2,11.8715802917,12.6976705417,4037,3227
2021-01-11,Trondheim - Voll,-2.8,-8.2,3.4,1.3,1,22707.0,35.948,1003.5,995.0,22.503367625,24.6261350417,4487,3838
2021-01-12,Trondheim - Voll,-2.5,-10.2,7.9,4.2,1,10790.0,16.014,1003.6,989.9,10.9686432083,11.6783254167,4533,3789
2021-01-13,Trondheim - Voll,-2.1,-12.4,8.1,4.7,1,42859.0,111.85,1026.0,1005.4,18.2641228182,19.6953725,4576,3825
2021-01-14,Trondheim - Voll,-10.3,-16.2,2.8,0.0,0,44451.0,120.88,1030.8,1026.2,16.3740220417,17.8298155,4601,3846
2021-01-15,Trondheim - Voll,-7.0,-16.0,3.6,0.0,0,37998.0,84.05,1032.0,1028.1,15.6340532083,16.7284587917,4593,3876
2021-01-16,Trondheim - Voll,-4.5,-7.8,2.8,0.0,0,49500.0,111.21,1027.9,1013.5,23.097026125,23.963866375,4138,3673
2021-01-17,Trondheim - Voll,-4.3,-10.2,2.9,0.0,0,50944.0,109.31,1013.4,1010.5,27.1091170833,27.9215149583,4207,3621
2021-01-18,Trondheim - Voll,-4.7,-9.0,2.9,0.0,0,52892.0,175.92,1010.4,1003.0,26.698756,29.6291114167,4486,3783
2021-01-19,Trondheim - Voll,-0.1,-8.1,3.5,0.0,0,53289.0,158.02,1002.9,997.7,21.8117718333,24.5516865833,4519,3850
2021-01-20,Trondheim - Voll,0.8,-3.8,4.9,0.0,0,39392.0,103.58,998.0,988.6,5.6447148095,9.9417312381,4598,3921
2021-01-21,Trondheim - Voll,3.3,-1.6,6.0,0.2,1,28570.0,78.834,987.7,968.5,1.314850625,3.135009375,4605,3928
2021-01-22,Trondheim - Voll,5.8,1.5,8.6,0.3,1,44823.0,92.363,972.8,965.8,1.019833875,2.217703625,4618,3933
2021-01-23,Trondheim - Voll,4.2,-2.2,3.6,0.0,0,37709.0,58.538,988.4,973.3,8.323910375,12.9448847917,4298,3816
2021-01-24,Trondheim - Voll,2.2,-2.3,3.9,6.5,1,66266.0,90.357,998.6,988.7,3.8160081667,4.967712875,4295,3699
2021-01-25,Trondheim - Voll,-2.2,-8.7,4.2,0.7,1,74452.0,117.69,1004.9,999.1,4.951536625,6.5681421667,4425,3732
2021-01-26,Trondheim - Voll,-1.1,-8.7,5.7,0.0,0,68890.0,97.098,1008.3,1005.0,2.777707375,5.215314625,4430,3781
2021-01-27,Trondheim - Voll,-1.1,-8.1,4.9,0.2,1,80271.0,74.932,1008.5,1005.2,2.4359111667,5.8770449583,4415,3769
2021-01-28,Trondheim - Voll,-2.5,-8.4,6.4,0.7,1,84785.0,72.062,1005.3,1000.5,11.1162715417,15.02210125,4415,3769
2021-01-29,Trondheim - Voll,-3.2,-7.9,4.4,2.5,1,58943.0,105.39,1000.2,997.8,2.9415465417,4.822132375,4414,3761
2021-01-30,Trondheim - Voll,-0.7,-4.9,5.7,2.0,1,70361.0,116.48,998.6,997.1,4.6612205833,5.55045525,4159,3693
2021-01-31,Trondheim - Voll,-0.3,-2.9,4.6,6.7,1,101070.0,110.41,996.8,995.0,3.826033625,4.7624958333,4188,3606
2021-02-01,Trondheim - Voll,-1.8,-9.8,5.1,0.4,1,105260.0,101.46,1003.6,995.9,4.9377357917,6.4918675,4434,3746
2021-02-02,Trondheim - Voll,-8.7,-15.7,4.1,0.0,0,106800.0,240.95,1011.6,1004.0,11.3418896667,12.97871,4434,3810
2021-02-03,Trondheim - Voll,-10.6,-18.0,3.6,0.0,0,112010.0,277.65,1022.4,1012.1,12.320286375,15.6464213333,4434,3810
2021-02-04,Trondheim - Voll,-11.5,-17.8,4.2,0.0,0,116120.0,277.64,1031.8,1022.9,13.9667594167,15.8605573333,4434,3810
2021-02-05,Trondheim - Voll,-10.4,-17.8,3.3,0.0,0,93014.0,232.6,1035.4,1032.2,11.2599881667,13.3738787083,4430,3797
2021-02-06,Trondheim - Voll,-8.4,-15.2,3.8,0.0,0,123760.0,375.52,1036.6,1035.0,11.3695476667,12.2110967917,4164,3677
2021-02-07,Trondheim - Voll,-7.2,-11.3,3.0,0.0,0,104500.0,412.28,1035.5,1032.2,13.3435482083,14.0547740833,4139,3604
2021-02-08,Trondheim - Voll,-7.3,-13.6,3.6,0.0,0,124930.0,434.11,1031.9,1028.7,10.0319246667,13.1329576667,4397,3715
2021-02-09,Trondheim - Voll,-4.0,-17.2,4.9,0.0,0,128550.0,342.8,1028.7,1019.8,5.1955268333,10.089418625,4396,3778
2021-02-10,Trondheim - Voll,-4.6,-12.2,4.0,1.5,1,158020.0,402.84,1034.2,1021.7,9.4902725833,11.9915564167,4613,3965
2021-02-11,Trondheim - Voll,-10.3,-20.1,4.1,0.0,0,163150.0,422.39,1041.2,1034.8,8.5318892727,11.2170155909,4552,3911
2021-02-12,Trondheim - Voll,-5.6,-16.9,5.6,0.0,0,168890.0,366.24,1042.1,1038.7,5.6435894583,9.60170275,4573,3918
2021-02-13,Trondheim - Voll,0.4,-13.1,6.1,0.0,0,111080.0,295.68,1038.7,1036.3,2.5293412917,5.4542290417,4313,3810
2021-02-14,Trondheim - Voll,0.5,-4.3,4.6,0.0,0,183420.0,516.19,1036.3,1027.2,9.1413625,12.511926375,4281,3729
2021-02-15,Trondheim - Voll,-1.0,-7.3,3.6,0.0,0,158270.0,441.84,1026.0,1017.8,22.5898896667,34.250724125,4387,3655
2021-02-16,Trondheim - Voll,0.3,-6.6,3.5,0.0,0,198070.0,475.66,1017.8,1009.6,6.465822875,8.7726685,4401,3787
2021-02-17,Trondheim - Voll,0.0,-3.0,8.2,0.0,0,144200.0,377.51,1011.0,1009.0,1.63457425,3.93508875,4403,3789
2021-02-18,Trondheim - Voll,4.2,-3.0,7.5,0.0,0,194030.0,485.02,1010.5,1003.4,3.4401147917,7.1446754167,4327,3723
2021-02-19,Trondheim - Voll,6.1,0.3,7.8,0.0,0,136510.0,356.58,1004.8,999.4,5.82820325,10.027118375,4401,3878
2021-02-20,Trondheim - Voll,3.7,-2.1,3.7,1.2,1,89164.0,365.78,1006.1,1000.1,11.6551973333,18.7203314583,4067,3574
2021-02-21,Trondheim - Voll,11.3,0.4,8.8,0.9,1,177990.0,834.84,1010.7,997.2,9.9690755217,16.4814273478,4027,3476
2021-02-22,Trondheim - Voll,3.7,-1.1,3.3,0.0,0,149650.0,655.98,1014.9,1008.3,7.8611914167,12.2768104167,4245,3520
2021-02-23,Trondheim - Voll,7.7,0.8,3.0,1.6,1,225400.0,969.4,1018.2,1004.2,4.2012693043,8.1072162174,4203,3616
2021-02-24,Trondheim - Voll,10.1,4.8,7.9,0.0,0,201830.0,718.45,1004.3,1000.7,4.7728777083,10.5421399167,4203,3616
2021-02-25,Trondheim - Voll,8.4,2.3,3.0,0.0,0,199890.0,782.85,1004.8,1000.8,6.0261595,10.17577865,4128,3552
2021-02-26,Trondheim - Voll,5.4,3.2,7.4,3.6,1,229460.0,844.36,1027.2,1003.2,1.6735000417,4.4683404167,4115,3518
2021-02-27,Trondheim - Voll,7.1,2.9,8.7,2.7,1,150610.0,863.72,1027.5,1024.6,3.1246411667,5.574696375,3801,3342
2021-02-28,Trondheim - Voll,8.9,5.2,9.2,3.1,1,163130.0,859.47,1029.6,1025.2,4.5873212083,13.932763125,3773,3257
2021-03-01,Trondheim - Voll,5.8,2.7,7.7,0.3,1,83555.0,409.72,1026.0,1020.3,1.411336625,3.3830325417,4163,3549
2021-03-02,Trondheim - Voll,5.5,0.8,4.1,31.5,1,187120.0,1001.2,1030.0,1026.0,3.519344125,8.407796625,4138,3557
2021-03-03,Trondheim - Voll,4.8,-1.1,7.3,1.7,1,143150.0,813.67,1025.2,1020.2,1.9022683333,4.574909625,4014,3451
2021-03-04,Trondheim - Voll,1.2,-2.7,5.9,6.8,1,236920.0,923.4,1023.3,1020.9,2.102331125,6.1102851667,3934,3386
2021-03-05,Trondheim - Voll,1.2,-2.0,6.1,10.9,1,266250.0,1429.6,1022.7,1014.9,1.5097163333,3.3867365833,3939,3372
2021-03-06,Trondheim - Voll,3.8,-2.7,10.1,17.5,1,115250.0,515.44,1014.5,1007.8,2.8321262083,7.235726625,3667,3394
2021-03-07,Trondheim - Voll,1.1,-4.2,10.1,10.7,1,353250.0,1632.9,1022.7,1008.1,2.0970839583,5.9817042917,3633,3288
2021-03-08,Trondheim - Voll,0.7,-5.7,6.9,0.1,1,237800.0,1277.5,1022.7,1013.1,1.5083715833,3.1919312917,3921,3344
2021-03-09,Trondheim - Voll,1.6,-0.8,5.6,12.9,1,252650.0,1559.2,1018.3,1014.0,2.3396334167,4.6182622083,3907,3359
